std_inchi_key,receptor_name,Standard_Value,pChEMBL_Value
PDYDEVVHZXJAQO-UHFFFAOYSA-N,ERb,2230.0,5.65
PDZGHAIQPMKFEQ-UHFFFAOYSA-N,ERb,468.12,6.33
PDZSVNFHKWFKTR-UHFFFAOYSA-N,ERa,4112.5,5.39
PECGBIWHNLKBOG-UHFFFAOYSA-N,PR,3.0949999999999998,8.51
PEEQAQFTZGENDO-KUNJGFBQSA-N,GR,23.0,7.64
PEEQAQFTZGENDO-KUNJGFBQSA-N,MR,1115.0,5.95
PEEQAQFTZGENDO-KUNJGFBQSA-N,PR,231.0,6.64
PEHKKHCUXWCIQC-UHFFFAOYSA-N,GR,1900.0,5.72
PEHWCJWHWHLLMB-UHFFFAOYSA-N,ERa,34626.0,4.46
PEHWCJWHWHLLMB-UHFFFAOYSA-N,ERb,7487.0,5.13
PEIRPJCUYQRMEP-UHFFFAOYSA-N,AR,180.0,6.75
PEIWBGGCKUGWKU-UHFFFAOYSA-N,ERa,20681.03,4.68
PEIWBGGCKUGWKU-UHFFFAOYSA-N,ERb,69.37,7.16
PEJAAJOOXNTHBL-GFCCVEGCSA-N,GR,6.31,8.2
PEJAAJOOXNTHBL-GFCCVEGCSA-N,PR,79.43,7.1
PEKALRYAPXRXBV-UHFFFAOYSA-N,MR,289.0,6.845
PEKALRYAPXRXBV-UHFFFAOYSA-N,PR,1300.0,5.89
PEKCAPNIRDQJOT-UHFFFAOYSA-N,PR,112.6,6.95
PEONKJNVFIKXTH-UHFFFAOYSA-N,ERa,98.0,7.01
PEONKJNVFIKXTH-UHFFFAOYSA-N,ERb,3.0,8.52
PEOSULIFVYUPML-UHFFFAOYSA-N,AR,313.5,6.654999999999999
PEXDAMXBXOUPMS-UHFFFAOYSA-N,ERa,24910.74,4.6
PEYKHVFQRBURNY-UHFFFAOYSA-N,AR,4910.0,5.31
PFBDFSGMIYONJN-UHFFFAOYSA-N,ERa,180.0,6.75
PFBJOLPYJDUPPW-KEKPKEOLSA-N,GR,2.06,8.69
PFBVJMDFINYAJU-BJEXMJPUSA-N,ERb,1460.0,5.84
PFCDDRUHZAMKHP-INIZCTEOSA-N,ERa,155.0,6.81
PFCDDRUHZAMKHP-INIZCTEOSA-N,ERb,29.0,7.54
PFCYQMFWFCEFGN-HBFSDRIKSA-N,ERa,27.2,7.57
PFCYQMFWFCEFGN-HBFSDRIKSA-N,ERb,0.745,9.13
PFMFCIKSWIKOSS-UHFFFAOYSA-N,AR,4500.0,5.35
PFMFCIKSWIKOSS-UHFFFAOYSA-N,ERa,14.265,8.024999999999999
PFMFCIKSWIKOSS-UHFFFAOYSA-N,ERb,260.0,6.58
PFMLCYYQDGZKAE-AVKOWRSVSA-N,GR,7.3,8.14
PFMLCYYQDGZKAE-AVKOWRSVSA-N,PR,1372.0,5.86
PFPIAAVBEPSGTQ-UHFFFAOYSA-N,AR,6.6,8.18
PFPQNSORFLKTRJ-KPKJPENVSA-N,ERa,12.0,8.32
PFQVSLTZVHBYGD-UHFFFAOYSA-N,GR,1278.0,5.89
PFTGETJOLHYFLD-AQTBWJFISA-N,AR,1.4,8.85
PFTVWYPBAGVJLZ-UHFFFAOYSA-N,ERb,3769.25,5.42
PFUUSXBRNLFTMT-UHFFFAOYSA-N,ERa,350.0,6.46
PFUXODWITQFWRK-UHFFFAOYSA-N,GR,24.0,7.62
PFUXODWITQFWRK-UHFFFAOYSA-N,PR,450.0,6.35
PFWVIVAJYRHYOY-UHFFFAOYSA-N,GR,16.0,7.8
PGCWTDKPSMHVRB-LQHZEQFVSA-N,GR,0.4,9.4
PGEMGHSTYZNZBZ-MCFFVMPBSA-N,GR,8.3,8.08
PGLJJNSAIGTCHX-OEMFJLHTSA-N,GR,82.0,7.18
PGOAGJVPXTWBGW-MRVPVSSYSA-N,AR,82.0,7.09
PGRVYDIYTMAKPD-UHFFFAOYSA-N,ERa,141.0,6.85
PGRVYDIYTMAKPD-UHFFFAOYSA-N,ERb,1.8,8.74
PGRVYDIYTMAKPD-ZYMOGRSISA-N,ERa,4023.0,5.39
PGRVYDIYTMAKPD-ZYMOGRSISA-N,ERb,313.0,6.5
PGSHZAPPYXEFIH-UHFFFAOYSA-N,ERa,40579.98,4.39
PGTXFXPDRFSQPT-QFIPXVFZSA-N,ERa,436.0,6.36
PGTXFXPDRFSQPT-QFIPXVFZSA-N,ERb,113.0,6.95
PGVYHCQLTIGGKD-UHFFFAOYSA-N,AR,78.0,7.11
PGWJVEGJPXEDLO-UHFFFAOYSA-N,PR,3.4835000000000003,8.46
PHBWIMVCXKCZGD-FPTDNZKUSA-N,GR,464.0,6.33
PHCCLYMMALQRTG-UHFFFAOYSA-N,GR,3.0,8.52
PHCCLYMMALQRTG-UHFFFAOYSA-N,MR,2154.0,5.67
PHCCLYMMALQRTG-UHFFFAOYSA-N,PR,498.0,6.3
PHIKAOOZNGLKDI-QQTULTPQSA-N,AR,239.0,6.62
PHIKAOOZNGLKDI-QQTULTPQSA-N,GR,0.268,9.57
PHIKAOOZNGLKDI-QQTULTPQSA-N,MR,6.1,8.21
PHIKAOOZNGLKDI-QQTULTPQSA-N,PR,26.8,7.57
PHKKCWVLOCDAJQ-ALBGZISYSA-N,AR,1436.0,5.84
PHKKCWVLOCDAJQ-ALBGZISYSA-N,ERa,5600.0,5.25
PHKKCWVLOCDAJQ-ALBGZISYSA-N,ERb,122.0,6.91
PHKKCWVLOCDAJQ-ZIQYJYPFSA-N,AR,172.0,6.76
PHKKCWVLOCDAJQ-ZIQYJYPFSA-N,ERa,6690.0,5.17
PHKKCWVLOCDAJQ-ZIQYJYPFSA-N,ERb,83.0,7.08
PHPKNJVMRNRLMZ-LYNSQETBSA-N,AR,2511.89,5.6
PHPKNJVMRNRLMZ-QHDYGNBISA-N,AR,302.0,6.52
PHQCNKXMRWOVKR-LMKMVOKYSA-N,GR,0.099,10.030000000000001
PHUOGFXDMSBGIK-UHFFFAOYSA-N,GR,6.5,8.26
PHXPBLPKQUELRL-YIXHJXPBSA-N,ERa,119.0,6.92
PIBVXTJSTYQFHK-UHFFFAOYSA-N,ERb,14037.01,4.885
PIEJFKYQUZWPRV-UHFFFAOYSA-N,AR,0.5,9.3
PIIBHVFIQOSICN-UHFFFAOYSA-N,AR,100.0,7.0
PIIFFMFVGAJRHY-UHFFFAOYSA-N,GR,163.0,6.79
PIMFYUQIXVVZRG-CRICUBBOSA-N,MR,100.0,7.0
PIQRQWIURJQPNE-CYBMUJFWSA-N,ERa,8360.0,5.08
PIRKZYGOHRMDNP-UHFFFAOYSA-N,ERa,7.65,8.125
PIRKZYGOHRMDNP-UHFFFAOYSA-N,ERb,35.0,7.675000000000001
PIUUJWICZDNLGV-KAXIZBKFSA-N,ERb,60.39,7.22
PIUWNHSAIGGEMZ-NRFANRHFSA-N,GR,6.6,8.18
PIYPSTIVNHVVBW-RCDICMHDSA-N,GR,3.1,8.51
PJBBZWKKSCFNFZ-UHFFFAOYSA-N,AR,22710.0,5.5
PJDIJYZHMSPAKC-IWKAXJDJSA-N,ERa,0.5,9.3
PJDIJYZHMSPAKC-IWKAXJDJSA-N,ERb,29.0,7.54
PJDPJIQEDZWPOU-UHFFFAOYSA-N,ERa,180.0,6.75
PJDPJIQEDZWPOU-UHFFFAOYSA-N,ERb,5.5,8.26
PJEFWRFWSGVMAK-UHFFFAOYSA-N,PR,64.0,7.19
PJICCNZRIOJESH-IZZNHLLZSA-N,ERa,18.0,7.75
PJICCNZRIOJESH-IZZNHLLZSA-N,ERb,266.0,6.58
PJISFGNCDJBJKC-UHFFFAOYSA-N,ERa,200.0,6.7
PJISFGNCDJBJKC-UHFFFAOYSA-N,ERb,20.0,7.7
PJKUHYRTAURVEQ-QUKDRKDGSA-N,GR,25300.0,4.6
PJOFHRXOGMXHBJ-UHFFFAOYSA-N,AR,3100.0,5.51
PJRDOAZAXZZNAM-UHFFFAOYSA-N,AR,330.0,6.48
PJVQNRZKYCGBAA-UHFFFAOYSA-N,GR,18.0,7.75
PJVZVXZGMSGYOI-UHFFFAOYSA-N,PR,16.0,7.8
PJYAGXNGZCEMKT-PRHODGIISA-N,AR,11.0,7.96
PJYAGXNGZCEMKT-QPUJVOFHSA-N,AR,12.0,7.92
PJYONHUMXQIGRJ-UHFFFAOYSA-N,ERa,11823.92,4.93
PKBIAUYNZMVJCB-UHFFFAOYSA-N,AR,1200.0,5.92
PKBIAUYNZMVJCB-UHFFFAOYSA-N,GR,950.0,6.02
PKBIAUYNZMVJCB-UHFFFAOYSA-N,MR,69.0,7.16
PKBIAUYNZMVJCB-UHFFFAOYSA-N,PR,1400.0,5.85
PKEIDYXLROUJLQ-QMTHXVAHSA-N,AR,194.0,6.71
PKFKVFVRNKGKBI-NRFANRHFSA-N,GR,31.62,7.5
PKGBEWOYERPSOO-UHFFFAOYSA-N,ERa,157.0,6.8
PKGBEWOYERPSOO-UHFFFAOYSA-N,ERb,13.0,7.89
PKGWJFNRGGGBJB-UHFFFAOYSA-N,GR,38.5,7.425
PKGWJFNRGGGBJB-UHFFFAOYSA-N,MR,585.0,6.23
PKGWJFNRGGGBJB-UHFFFAOYSA-N,PR,415.0,6.38
PKGWOGITJLTBQS-UHFFFAOYSA-N,GR,1200.0,5.92
PKIKNNGPVMOVHH-UHFFFAOYSA-N,PR,500.0,6.3
PKIUGBYVCDETHU-UHFFFAOYSA-N,GR,20.0,7.699999999999999
PKIUGBYVCDETHU-UHFFFAOYSA-N,MR,1700.0,5.77
PKKSNVBSDIEUEZ-UHFFFAOYSA-N,ERa,3000.0,5.52
PKKSNVBSDIEUEZ-UHFFFAOYSA-N,ERb,254.0,6.59
PKLHRLXSXUKYMP-UHFFFAOYSA-N,ERa,10088.75,5.0
PKLHRLXSXUKYMP-UHFFFAOYSA-N,ERb,6819.725,6.1850000000000005
PKSUBVJXQCVWRS-UHFFFAOYSA-N,GR,820.0,6.09
PKTMZEWRRKDVGK-BJMVGYQFSA-N,ERa,90.1,7.705
PKXRAZXSGIAQRD-UHFFFAOYSA-N,GR,3.467,8.46
PLAHCTCPRXHVKW-IZLXSDGUSA-N,ERa,7.4,8.13
PLAHCTCPRXHVKW-IZLXSDGUSA-N,ERb,60.0,7.22
PLAYSRYCRLUCFT-UHFFFAOYSA-N,ERa,19923.73,4.7
PLBNJBDMVLYMMO-FMCGGJTJSA-N,PR,16.4,7.79
PLBWVSJDZDWQGO-UHFFFAOYSA-N,ERb,14574.72,4.84
PLFWTSTZSDJCFU-KGVSQERTSA-N,ERa,387.0,6.855
PLHTVJLVFPNJAL-QAQDUYKDSA-N,AR,72.0,7.14
PLISQVZGUCUXSY-UHFFFAOYSA-N,ERb,7744.825,5.119999999999999
PLOQCPGEMKIJBX-UHFFFAOYSA-N,MR,70.0,7.165
PLVITMXWYNPPHG-JLPGSUDCSA-N,GR,1.2,8.925
PLVSLGFGXYLLNA-UHFFFAOYSA-N,AR,25.0,7.6
PLVSLGFGXYLLNA-UHFFFAOYSA-N,PR,7000.0,5.16
PLYKGAOPLXCEPT-UHFFFAOYSA-N,AR,0.14,9.85
PLZSQYPZYXBNFP-UHFFFAOYSA-N,GR,25.12,7.6
PMEDEVSIFGXLCC-UHFFFAOYSA-N,ERb,313.0,6.5
PMGZKXGKJZFMFP-GFCCVEGCSA-N,GR,3.9810000000000003,8.4
PMGZKXGKJZFMFP-GFCCVEGCSA-N,PR,794.33,6.1
PMLKFXMDGNDNEI-UHFFFAOYSA-N,AR,3008.0,5.52
PMLKFXMDGNDNEI-UHFFFAOYSA-N,GR,2570.0,5.59
PMLKFXMDGNDNEI-UHFFFAOYSA-N,PR,160.0,6.8
PMNNBWCESVXEDP-SANMLTNESA-N,GR,8.74,8.545
PMSRTLBMXMXKDM-UHFFFAOYSA-N,ERa,5.2,8.28
PMSRTLBMXMXKDM-UHFFFAOYSA-N,ERb,1.7,8.77
PMTFOILKAFIZEU-FMCGGJTJSA-N,PR,0.62,9.21
PMVYXCKLKAEGLQ-FKHBXXRNSA-N,GR,7.0,8.15
PNAJZOSKCGZBFF-UHFFFAOYSA-N,GR,550.0,6.26
PNANBVWJRCPYJB-UHFFFAOYSA-N,ERa,35.8,7.98
PNCBJXVNIRRHJP-UHFFFAOYSA-N,AR,13100.0,4.88
PNGUYRQUMAWURL-DNOBIOAJSA-N,MR,3000.0,5.52
PNHTZPCATHODIZ-UHFFFAOYSA-N,ERb,2700.0,5.57
PNLOFZIZLIBECN-RRPNLBNLSA-N,ERa,6000.0,5.22
PNQYBFZDYCCUAN-UHFFFAOYSA-N,GR,5.7,8.24
PNRRSDWBCUPCNL-UHFFFAOYSA-N,ERa,650.0,6.19
PNRRSDWBCUPCNL-UHFFFAOYSA-N,ERb,1100.0,5.96
PNRWLQBAIFWKKM-UHFFFAOYSA-N,AR,5090.0,5.29
PNVTUJVNNJCYGM-FMCGGJTJSA-N,AR,700.0,6.16
PNVTUJVNNJCYGM-FMCGGJTJSA-N,GR,0.5,9.3
PNVTUJVNNJCYGM-FMCGGJTJSA-N,MR,1100.0,5.96
PNVTUJVNNJCYGM-FMCGGJTJSA-N,PR,970.0,6.01
PNWLIGGQZQMFPW-UHFFFAOYSA-N,ERb,2589.96,5.59
POBFSUUYISWJLD-INIZCTEOSA-N,PR,25.0,7.6
POJKNBHEJAUGMR-UHFFFAOYSA-N,MR,40.0,7.4
POLKCEIJBMMAFV-UHFFFAOYSA-N,ERa,66.0,7.18
PONNWXFCUBXOFS-UHFFFAOYSA-N,ERa,1700.0,5.77
PONNWXFCUBXOFS-UHFFFAOYSA-N,ERb,320.0,6.5
PONOGVXIIRSESP-UHFFFAOYSA-N,AR,74.0,7.13
PONOGVXIIRSESP-UHFFFAOYSA-N,PR,13.0,7.89
POPSEEMVZLAUDU-UHFFFAOYSA-N,AR,3564.065,5.45
POQODJWQWWICOY-UHFFFAOYSA-N,PR,10.0,8.0
POTGPTIVWUHURY-UHFFFAOYSA-N,ERa,23055.73,4.64
POYMYRFGHYKMSL-UHFFFAOYSA-N,GR,67.0,7.17
POYMYRFGHYKMSL-UHFFFAOYSA-N,PR,0.55,9.26
POZRVZJJTULAOH-LHZXLZLDSA-N,ERa,11436.5,5.02
POZRVZJJTULAOH-LHZXLZLDSA-N,GR,3137.5,5.54
PPAUKRBFSHLLDG-GXZDRUSDSA-N,AR,78.0,7.11
PPAUKRBFSHLLDG-GXZDRUSDSA-N,PR,51.0,7.29
PPGVWCDLIZEUNC-PXQJOHHUSA-N,AR,560.0,6.25
PPGVWCDLIZEUNC-PXQJOHHUSA-N,ERa,1440.0,5.84
PPGVWCDLIZEUNC-PXQJOHHUSA-N,ERb,9.0,8.05
PPKVPQVVPZZRES-UHFFFAOYSA-N,AR,1540.0,5.81
PPPWPXYBBQNZFG-SYZQJQIISA-N,ERa,19.7,8.405000000000001
PPTNEQYSXJJJMO-UHFFFAOYSA-N,ERa,28777.64,4.54
PPUNHWFUTBMUGU-KRWDZBQOSA-N,GR,120.0,6.92
PPUNHWFUTBMUGU-KRWDZBQOSA-N,MR,5200.0,5.28
PPUNHWFUTBMUGU-KRWDZBQOSA-N,PR,6400.0,5.19
PPVKMZOFNGBPFQ-UHFFFAOYSA-N,AR,770.0,6.11
PPWIAXBZZBHOPE-UHFFFAOYSA-N,PR,36.155,7.44
PPWKGNQJWAIXDT-PMERELPUSA-N,GR,1.69,9.29
PPWNORQDTLXCGH-UHFFFAOYSA-N,GR,404.0,6.39
PPZLMSZTCXPSKK-HZAQMHFWSA-N,MR,36.0,7.44
PQAYLLCMFDSMDN-UHFFFAOYSA-N,GR,1370.0,6.025
PQAYLLCMFDSMDN-UHFFFAOYSA-N,MR,60.0,7.22
PQAYLLCMFDSMDN-UHFFFAOYSA-N,PR,85.0,7.07
PQBRIXNEOUDXGE-YIXHJXPBSA-N,ERa,18.5,7.994999999999999
PQHGXQQWWSLYNP-UHFFFAOYSA-N,AR,5245.0,5.28
PQIQARAJQAUHED-UHFFFAOYSA-N,ERa,270.0,6.57
PQIQARAJQAUHED-UHFFFAOYSA-N,ERb,12.0,7.92
PQMLSGDPSVOKBC-UHFFFAOYSA-N,AR,24.5,7.615
PQRRSJBLKOPVJV-UHFFFAOYSA-N,AR,42.7,7.37
PQSUYGKTWSAVDQ-LNXQYSHSSA-N,MR,0.5,9.3
PQVATNBHWHZLJI-BDAKNGLRSA-N,AR,12.0,7.92
PQXAOJPTBDMVNK-UHFFFAOYSA-N,ERb,809.52,6.09
PQYBCROGKPYKEJ-UHFFFAOYSA-N,ERa,1700.0,5.77
PQZIGPAYGAVMGX-UHFFFAOYSA-N,ERa,113.0,6.95
PQZIGPAYGAVMGX-UHFFFAOYSA-N,ERb,2.5,8.6
PRBSKPRGLMJEEA-UHFFFAOYSA-N,ERa,3800.0,5.42
PRBSKPRGLMJEEA-UHFFFAOYSA-N,ERb,521.0,6.28
PREVNECIRYAHQM-UHFFFAOYSA-N,GR,14.0,7.865
PRHJSEQMUSWYNO-IYBDPMFKSA-N,GR,18.0,7.75
PRIKKCCDYUBJIV-UHFFFAOYSA-N,ERa,537.0,6.27
PRIKKCCDYUBJIV-UHFFFAOYSA-N,ERb,13.0,7.89
PRIMITDDFBVXLX-FMCGGJTJSA-N,PR,12.6,7.9
PRJBEVDNTURUGU-FNNZQJQASA-N,ERa,571.0,6.67
PRJBEVDNTURUGU-YHEXHBFFSA-N,ERa,15.2,7.97
PROQIPRRNZUXQM-LMMHAMTPSA-N,ERa,72.0,7.14
PROQIPRRNZUXQM-LMMHAMTPSA-N,ERb,11.0,7.96
PROQIPRRNZUXQM-ZXXIGWHRSA-N,ERa,1.6909999999999998,8.77
PROQIPRRNZUXQM-ZXXIGWHRSA-N,ERb,0.1259,9.9
PROQIPRRNZUXQM-ZXXIGWHRSA-N,GR,28614.5,4.58
PROUHBZGWQMIIU-UHFFFAOYSA-N,ERa,28.7,7.54
PROUHBZGWQMIIU-UHFFFAOYSA-N,ERb,93.3,7.03
PRSCKUYRGQJIGJ-UHFFFAOYSA-N,ERa,1.03,8.99
PRSCKUYRGQJIGJ-UHFFFAOYSA-N,ERb,2.1,8.68
PRTAYUOEAFHVKL-UHFFFAOYSA-N,PR,794.33,6.1
PRWRVZSPVRJJNK-CWFNRWPTSA-N,ERa,1050.0,5.98
PSBDOVSHSPMTIM-GDSACNFWSA-N,GR,289.0,6.54
PSCZYTUSQHDICG-KRWDZBQOSA-N,PR,12.0,7.92
PSLGMFCCQGEAJP-UHFFFAOYSA-N,PR,230.0,6.64
PSLMFSOEBNFDQW-UHFFFAOYSA-N,ERa,34005.5,4.47
PSMGISUWNBDOLL-FQEVSTJZSA-N,GR,14.0,7.85
PSOCDUJGKMWABA-UHFFFAOYSA-N,ERa,490.0,6.31
PSOCDUJGKMWABA-UHFFFAOYSA-N,ERb,2600.0,5.58
PSQCHNPCTQXROI-UHFFFAOYSA-N,AR,550.0,6.26
PSQULWJIMXPACL-UHFFFAOYSA-N,AR,457.0,6.34
PSRYZELHXJZMMX-MHZLTWQESA-N,GR,49.105,8.344999999999999
PSTNYIFWPFWIGJ-UHFFFAOYSA-N,PR,2443.0,5.61
PSUVUCFAOBYJQU-CQSZACIVSA-N,ERa,130.0,6.89
PSUVUCFAOBYJQU-CQSZACIVSA-N,ERb,30.0,7.52
PSUYASCNWJWXIN-KYJUHHDHSA-N,GR,10.0,8.0
PSVTZBLEFONQPD-NYYWCZLTSA-N,ERa,41.0,7.755000000000001
PSVUKSBGYCPEPY-UHFFFAOYSA-N,GR,135.5,6.975
PSZUCXJKMVSZSN-UHFFFAOYSA-N,ERb,326.0,6.49
PTCNDYVSDJGJEI-UHFFFAOYSA-N,AR,4353.41,5.390000000000001
PTCVKBLDOAMFIC-UHFFFAOYSA-N,ERa,160.0,6.8
PTCVKBLDOAMFIC-UHFFFAOYSA-N,ERb,1200.0,5.92
PTGDYRZBHOGTHM-UHFFFAOYSA-N,GR,5700.0,5.24
PTGNGWQICRHLGX-UHFFFAOYSA-N,AR,68.0,7.17
PTJIGZFENPOXHR-PMERELPUSA-N,GR,2.1,8.68
PTSVXOMDYDMATJ-UHFFFAOYSA-N,GR,42.5,7.7
PTSVXOMDYDMATJ-UHFFFAOYSA-N,MR,1450.0,5.84
PTVVSULVDQMPBV-UHFFFAOYSA-N,AR,194.0,6.71
PTZCIKOPLAEWTE-UHFFFAOYSA-N,ERa,7.0,8.15
PUCKHCPITYMJIM-UHFFFAOYSA-N,GR,25.0,7.6
PUCKHCPITYMJIM-UHFFFAOYSA-N,MR,320.0,6.5
PUEJFRHBDUMKFW-IBGZPJMESA-N,AR,5.9,8.67
PUGODQSDWWHYKC-UHFFFAOYSA-N,ERb,2900.0,5.54
PUKRFHNVKSXPBK-UHFFFAOYSA-N,GR,14.13,7.85
PULOCCRMJJNDDU-AWEZNQCLSA-N,ERa,126.0,6.9
PULOCCRMJJNDDU-AWEZNQCLSA-N,ERb,20.8,7.68
PUNCQCSTQVHMNG-UHFFFAOYSA-N,PR,500.0,6.3
PUPSMRYNKVZVOY-UHFFFAOYSA-N,GR,15.0,7.82
PURZKEBMOSRQBC-UHFFFAOYSA-N,GR,114.5,7.525
PUXIVSQSRZVQCY-QLXKLKPCSA-N,GR,0.21,9.68
PUZSIQXETQCQII-UHFFFAOYSA-N,ERa,1905.0,5.72
PUZSIQXETQCQII-UHFFFAOYSA-N,ERb,202.0,6.7
PVIFHDOPIPOZGE-UHFFFAOYSA-N,ERa,400.0,6.505000000000001
PVIFHDOPIPOZGE-UHFFFAOYSA-N,ERb,15.0,7.95
PVKYGQVDOOMAHJ-UHFFFAOYSA-N,AR,5300.0,5.28
PVKYGQVDOOMAHJ-UHFFFAOYSA-N,ERb,23000.0,4.64
PVKYGQVDOOMAHJ-UHFFFAOYSA-N,GR,11850.0,4.925
PVKYGQVDOOMAHJ-UHFFFAOYSA-N,PR,36.5,7.44
PVLDWGPAFHHLQK-UUWRZZSWSA-N,GR,8.6,8.07
PVNDGPVAGMGTLC-UHFFFAOYSA-N,ERa,134.0,6.87
PVSPFDYRVIHMSL-UHFFFAOYSA-N,ERb,2933.0,5.53
PVUVONZPTZZOLZ-IIXNADCBSA-N,AR,63.0,7.2
PVUYPBAPWIWFAJ-UHFFFAOYSA-N,GR,95.0,7.02
PVUYPBAPWIWFAJ-UHFFFAOYSA-N,MR,260.0,6.58
PVUYPBAPWIWFAJ-UHFFFAOYSA-N,PR,3200.0,5.5
PVYTWCNJUWKUOG-UHFFFAOYSA-N,GR,10.0,8.0
PVYTWCNJUWKUOG-UHFFFAOYSA-N,MR,120.0,6.92
PVYTWCNJUWKUOG-UHFFFAOYSA-N,PR,470.0,6.33
PWAHGAGWJHFZTE-UHFFFAOYSA-N,ERb,33560.13,4.47
PWDQXQVTQXZIAJ-FPXNRHASSA-N,AR,292.0,6.54
PWEMFMRMUURTCW-VWLOTQADSA-N,GR,28.6,7.54
PWIDXUOBBNJXQW-RISCZKNCSA-N,AR,8.2,8.09
PWKJVVLBXRWXFQ-QLXKLKPCSA-N,GR,4.52,9.225000000000001
PWKJVVLBXRWXFQ-QLXKLKPCSA-N,PR,630.0,6.2
PWLJXIPRAGTAIB-UHFFFAOYSA-N,AR,3520.0,5.45
PWNMMGUDIRLNBH-SANMLTNESA-N,GR,50.5,7.375
PWPOGGHRRZJOSX-UHFFFAOYSA-N,GR,2.4,8.62
PWYQJOKDOYINBX-UHFFFAOYSA-N,AR,390.0,6.41
PXBGNEWLHPZLHQ-KFGKDTFZSA-N,ERa,382.0,6.42
PXGRJJSGDPFDAH-YWDRFKITSA-N,GR,39.1,7.41
PXHYGRHGHRJFOI-UHFFFAOYSA-N,GR,404.0,6.39
PXIAGHFMXMCPTL-RZCBTRPQSA-N,ERb,5650.0,5.25
PXKLMJQFEQBVLD-UHFFFAOYSA-N,ERa,910.0,6.04
PXKLMJQFEQBVLD-UHFFFAOYSA-N,ERb,1900.0,5.72
PXLZJOJSLFUCBP-UHFFFAOYSA-N,PR,78.5,7.145
PXPGHLZRWQJZQG-UHFFFAOYSA-N,AR,560.0,6.25
PXPGHLZRWQJZQG-UHFFFAOYSA-N,GR,4728.0,5.33
PXPGHLZRWQJZQG-UHFFFAOYSA-N,PR,3.5,8.46
PXPYVMYIZRSPDS-UHFFFAOYSA-N,ERb,49.7,7.3
PXQIHYPEOSFFBY-UHFFFAOYSA-N,ERa,3.8,8.42
PXQIHYPEOSFFBY-UHFFFAOYSA-N,ERb,66.6,7.18
PXRLZBJNGWGVFB-HNNXBMFYSA-N,PR,25.0,7.6
PXRWBCZPWIDSDX-UHFFFAOYSA-N,PR,810.0,6.09
PXSTXQBNCZBQMC-UHFFFAOYSA-N,ERa,3080.0,5.51
PXSTXQBNCZBQMC-UHFFFAOYSA-N,ERb,102.0,6.99
PXUFURPKZREQCA-UHFFFAOYSA-N,ERa,1800.0,5.75
PXUFURPKZREQCA-UHFFFAOYSA-N,ERb,199.0,6.7
PXUJKWQRDCMLNY-UHFFFAOYSA-N,GR,63.0,7.2
PXWOLEBJLIDVSQ-UHFFFAOYSA-N,AR,43.3,7.36
PXXCXFQBMVJSRQ-UHFFFAOYSA-N,ERa,1910.0,5.72
PXXCXFQBMVJSRQ-UHFFFAOYSA-N,ERb,1920.0,5.72
PYAHCANWMVTMGR-UHFFFAOYSA-N,ERa,16011.5,4.8
PYCVUNPWCSATSO-KXWCVXKPSA-N,GR,37.9,7.42
PYHAWYQXRVXAHX-UHFFFAOYSA-N,AR,50.0,7.3
PYHAWYQXRVXAHX-UHFFFAOYSA-N,GR,6.4,8.35
PYHAWYQXRVXAHX-UHFFFAOYSA-N,MR,145.0,6.84
PYHAWYQXRVXAHX-UHFFFAOYSA-N,PR,151.0,6.82
PYINLMHQIXQJAU-UHFFFAOYSA-N,ERa,737.5,6.72
PYKOOYGFDXFBPK-UHFFFAOYSA-N,MR,121.0,6.92
PYLUBHUVEXFGDV-XMMPIXPASA-N,GR,3.7,8.43
PYMUVKDQQYJFHK-UHFFFAOYSA-N,AR,209.0,6.68
PYORKCIXTGLRQL-UHFFFAOYSA-N,ERa,56.1,7.9399999999999995
PYORKCIXTGLRQL-UHFFFAOYSA-N,ERb,208.5,6.99
PYPBLOIYODUALV-UHFFFAOYSA-N,ERb,10720.72,4.97
PYPOXJGFULCRJC-SNVBAGLBSA-N,AR,34.0,7.47
PYTBPTAGQGJJQW-UHFFFAOYSA-N,ERa,580.0,6.24
PYTBPTAGQGJJQW-UHFFFAOYSA-N,ERb,150.0,6.82
PYVFWTPEBMRKSR-UHFFFAOYSA-N,PR,0.5,9.3
PYWHZNIQLVXCCU-IBGZPJMESA-N,ERa,220.0,6.66
PYWHZNIQLVXCCU-IBGZPJMESA-N,ERb,5.1,8.29
PZDOVCCZORXBKZ-UHFFFAOYSA-N,AR,0.1585,9.8
PZGBWVRLVNGXMZ-UHFFFAOYSA-N,AR,3115.0,5.51
PZGBWVRLVNGXMZ-UHFFFAOYSA-N,GR,4.0,8.4
PZGBWVRLVNGXMZ-UHFFFAOYSA-N,MR,3838.0,5.42
PZIKVWJRAOMJDU-UHFFFAOYSA-N,ERa,780.0,6.11
PZIKVWJRAOMJDU-UHFFFAOYSA-N,ERb,533.0,6.27
PZIQQHVUAHTSJN-VWLOTQADSA-N,GR,3.1,8.51
PZKVKZCJORWNJM-GBYSEAJFSA-N,GR,4.6515,8.364999999999998
PZOXFBPKKGTQDZ-UHFFFAOYSA-N,ERa,1345.0,5.87
PZOXFBPKKGTQDZ-UHFFFAOYSA-N,ERb,374.0,6.43
PZPQWFDLBYRFRX-UHFFFAOYSA-N,GR,230.0,6.64
PZQCNOKCBJYQHG-MYYSRTQBSA-N,PR,91.0,7.04
